custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded
54,technician,married,high.school,no,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
,admin.,single,high.school,no,yes,no,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999,3,yes
,management,married,university.degree,unknown,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,yes
29,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,no
44,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,yes
41,blue-collar,married,,no,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
27,self-employed,single,university.degree,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0,no
35,management,single,university.degree,no,no,yes,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,no
,admin.,single,university.degree,no,yes,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,999,0,no
30,student,single,basic.9y,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,no
28,management,single,unknown,no,no,no,telephone,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,999,0,no
38,services,married,high.school,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,no
,admin.,married,high.school,unknown,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0,no
41,entrepreneur,divorced,,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0,yes
40,housemaid,single,professional.course,no,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
22,student,single,professional.course,no,no,no,cellular,nov,mon,3,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,999,0,yes
35,admin.,single,basic.4y,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,no
40,admin.,single,high.school,unknown,no,no,telephone,may,wed,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
27,services,single,university.degree,no,yes,no,cellular,mar,mon,1,6,1,success,-1.8,93.369,-34.8,0.652,5008.7,0.2,4,yes
31,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,999,2,no
27,self-employed,single,,no,yes,no,cellular,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,999,0,no
29,self-employed,married,university.degree,no,no,no,cellular,mar,wed,1,999,0,nonexistent,-1.8,92.843,-50,1.663,5099.1,999,0,no
,technician,married,basic.9y,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0,no
24,technician,single,university.degree,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,999,0,no
54,technician,divorced,,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
,student,single,university.degree,no,no,yes,cellular,jun,thu,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999,0,yes
30,unknown,married,university.degree,no,yes,no,cellular,aug,,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999,0,no
,admin.,single,,no,yes,no,cellular,oct,wed,1,2,2,success,-3.4,92.431,-26.9,0.742,5017.5,0.066666667,2,no
38,services,married,,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,no
,technician,married,,no,yes,yes,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999,1,no
31,admin.,married,high.school,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,no
41,entrepreneur,married,university.degree,no,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
,admin.,married,,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,999,0,no
32,services,single,,no,yes,no,telephone,jul,,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
33,management,single,professional.course,no,yes,no,cellular,nov,thu,6,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,no
36,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
21,student,single,high.school,unknown,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0,yes
,admin.,married,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,999,0,no
41,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,999,2,no
38,technician,single,,unknown,no,no,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,no
41,admin.,divorced,,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,no
,technician,married,high.school,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,no
,admin.,married,unknown,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
39,management,married,basic.6y,unknown,no,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999,0,no
28,blue-collar,single,,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
41,management,married,,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999,0,no
31,self-employed,married,university.degree,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999,4,yes
41,blue-collar,married,high.school,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,no
45,services,single,basic.9y,unknown,no,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,no
,technician,single,high.school,no,yes,no,telephone,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,999,0,no
23,services,single,high.school,no,no,no,telephone,jun,thu,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
,retired,divorced,professional.course,no,yes,no,telephone,may,tue,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,999,2,no
54,admin.,married,,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
34,technician,single,professional.course,no,no,no,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,no
,management,married,,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,999,0,yes
56,management,married,basic.4y,unknown,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
55,technician,married,professional.course,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,999,0,no
23,technician,single,professional.course,no,unknown,unknown,cellular,may,fri,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999,0,no
30,technician,divorced,professional.course,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
,admin.,married,,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
,management,married,university.degree,no,no,no,cellular,aug,fri,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
53,technician,married,unknown,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
55,blue-collar,married,,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
25,admin.,single,basic.9y,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,no
36,admin.,single,,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,999,0,no
50,services,married,,no,yes,no,cellular,apr,mon,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,no
,admin.,married,professional.course,unknown,no,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,no
46,management,married,university.degree,unknown,yes,yes,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0,no
34,technician,divorced,professional.course,no,yes,no,telephone,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0,no
,technician,married,basic.9y,unknown,yes,yes,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,no
39,blue-collar,married,basic.9y,no,no,no,telephone,oct,fri,1,999,0,nonexistent,-0.1,93.798,-40.4,5.045,5195.8,999,0,yes
,admin.,married,,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,no
80,housemaid,married,basic.4y,no,yes,yes,cellular,apr,tue,1,12,1,success,-1.8,93.749,-34.6,0.644,5008.7,0.4,1,yes
,self-employed,divorced,university.degree,no,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
34,self-employed,single,university.degree,no,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999,2,no
58,blue-collar,married,unknown,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,no
52,admin.,divorced,university.degree,unknown,yes,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
,student,single,,no,no,no,cellular,jul,tue,2,16,1,success,-1.7,94.215,-40.3,0.876,4991.6,0.533333333,2,yes
,technician,married,professional.course,no,no,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
30,admin.,single,high.school,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,999,0,yes
,management,divorced,,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
,blue-collar,single,basic.9y,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,no
28,services,single,high.school,no,no,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0,no
,admin.,single,,unknown,yes,yes,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
57,blue-collar,married,unknown,unknown,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,yes
31,services,divorced,high.school,unknown,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999,0,no
33,admin.,married,university.degree,no,yes,no,telephone,nov,fri,3,999,1,failure,-0.1,93.2,-42,4.021,5195.8,999,2,no
49,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
46,admin.,married,university.degree,no,yes,no,cellular,nov,,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,no
31,admin.,married,unknown,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0,no
52,blue-collar,married,,no,no,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.384,5099.1,999,0,no
38,technician,married,university.degree,no,no,no,cellular,jun,,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999,0,yes
24,services,single,professional.course,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,no
34,technician,married,university.degree,no,no,no,cellular,nov,thu,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,999,1,no
42,blue-collar,divorced,,no,yes,no,cellular,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999,0,no
38,admin.,married,,no,yes,no,cellular,aug,mon,1,6,2,failure,-2.9,92.201,-31.4,0.821,5076.2,0.2,4,yes
34,admin.,single,high.school,no,yes,no,telephone,jun,fri,16,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0,no
30,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999,0,no
31,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
,self-employed,married,university.degree,no,no,yes,cellular,dec,mon,1,999,0,nonexistent,-3,92.713,-33,0.706,5023.5,999,0,yes
39,management,married,university.degree,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,no
50,blue-collar,divorced,basic.4y,no,no,no,cellular,jul,,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
35,admin.,married,university.degree,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,999,0,no
,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999,0,no
38,blue-collar,married,,no,yes,no,cellular,nov,,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,no
57,housemaid,married,,no,no,no,cellular,apr,wed,2,6,1,success,-1.8,93.749,-34.6,0.642,5008.7,0.2,0,yes
46,admin.,married,high.school,no,yes,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,999,1,no
40,technician,married,professional.course,no,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
,blue-collar,married,basic.6y,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,no
54,admin.,married,unknown,no,yes,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,999,0,yes
26,admin.,single,high.school,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7,999,0,no
,admin.,married,,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
35,services,married,basic.9y,no,yes,yes,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
,admin.,married,university.degree,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,999,0,yes
,self-employed,single,high.school,no,yes,yes,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,no
,admin.,married,,unknown,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0,no
51,technician,married,professional.course,unknown,no,yes,cellular,aug,,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
35,technician,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,no
,housemaid,married,basic.4y,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,no
28,housemaid,married,high.school,no,no,no,cellular,jul,,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
33,services,married,high.school,no,yes,no,telephone,jul,tue,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
26,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,no
55,retired,divorced,basic.6y,unknown,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999,0,no
54,blue-collar,married,,no,no,yes,telephone,may,,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
30,admin.,married,university.degree,no,no,no,telephone,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,999,0,no
40,management,married,university.degree,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
48,unemployed,married,basic.4y,no,yes,no,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
,management,divorced,university.degree,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,no
31,blue-collar,married,basic.4y,no,yes,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
58,admin.,married,,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
33,management,single,university.degree,no,yes,no,cellular,jun,wed,2,999,3,failure,-1.7,94.055,-39.8,0.739,4991.6,999,0,no
30,technician,single,professional.course,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,no
57,management,divorced,unknown,no,no,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,yes
56,technician,divorced,,unknown,yes,no,cellular,jul,,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0,no
35,admin.,married,high.school,no,yes,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
42,admin.,married,,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
40,admin.,single,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
37,self-employed,married,basic.9y,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,no
22,blue-collar,single,basic.6y,unknown,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,yes
34,housemaid,single,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,no
38,admin.,single,,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,no
27,admin.,single,university.degree,no,no,no,cellular,aug,,1,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,999,0,yes
33,entrepreneur,married,university.degree,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
,blue-collar,single,,no,yes,yes,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,no
30,technician,single,university.degree,no,no,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,999,0,no
37,blue-collar,married,,no,yes,no,telephone,jun,fri,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,no
,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,no
37,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0,no
30,blue-collar,single,,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999,0,no
50,admin.,married,university.degree,no,unknown,unknown,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,999,0,no
26,services,single,high.school,no,yes,no,telephone,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,no
28,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999,0,no
,management,married,university.degree,no,yes,no,telephone,oct,thu,1,999,1,failure,-3.4,92.431,-26.9,0.754,5017.5,999,0,no
,unemployed,single,,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,no
46,entrepreneur,married,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
27,blue-collar,married,basic.9y,no,no,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999,0,no
,admin.,married,,unknown,yes,no,telephone,nov,fri,8,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,no
53,admin.,married,high.school,no,yes,yes,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999,5,no
30,technician,single,,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,no
31,student,single,unknown,no,no,yes,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,999,0,no
23,admin.,single,professional.course,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
59,housemaid,married,,unknown,no,no,telephone,jun,thu,12,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999,0,no
,student,single,high.school,no,no,no,cellular,aug,mon,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,999,0,no
,services,single,high.school,no,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999,2,no
47,blue-collar,divorced,,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
30,technician,married,professional.course,unknown,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0,no
58,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,no
75,retired,married,unknown,no,yes,no,cellular,apr,,2,999,0,nonexistent,-1.8,93.749,-34.6,0.64,5008.7,999,0,no
,technician,married,,unknown,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
46,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
56,retired,married,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,999,0,yes
39,admin.,single,high.school,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,999,0,yes
37,blue-collar,married,,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
60,services,married,basic.4y,no,yes,no,telephone,aug,wed,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
33,admin.,single,university.degree,no,yes,yes,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,999,1,no
40,self-employed,married,,no,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,999,2,no
53,management,married,university.degree,unknown,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
,blue-collar,single,basic.9y,no,yes,no,cellular,nov,thu,3,9,1,success,-3.4,92.649,-30.1,0.714,5017.5,0.3,2,no
25,blue-collar,single,basic.4y,no,no,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
26,admin.,single,high.school,no,no,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,no
71,retired,married,,no,no,no,cellular,oct,thu,2,999,2,failure,-3.4,92.431,-26.9,0.754,5017.5,999,6,no
